text,actual,predicted,confidence,correct
i cant find anything about the cancellation fees,check_cancellation_fee,check_cancellation_fee,1.0,True
check ur paymnt modalities,check_payment_methods,check_payment_methods,1.0,True
assistance seeing in what casew can i ask to be refunded,check_refund_policy,check_refund_policy,1.0,True
i expect a compensqtion of {{Refund Amount}} dollars,track_refund,track_refund,1.0,True
could you help me request a compensation of my money?,get_refund,get_refund,1.0,True
I'm trying to retrieve the pas of my user profile,recover_password,recover_password,1.0,True
hjow to use the gold profile?,switch_account,switch_account,1.0,True
hwat do I have to do to see the early termination charges?,check_cancellation_fee,check_cancellation_fee,1.0,True
what do I need to do to  submit a delivery address?,set_up_shipping_address,set_up_shipping_address,1.0,True
I need to ask fot refunds of money,get_refund,get_refund,1.0,True
i do not know how i can find bill #00108,check_invoice,check_invoice,1.0,True
I can't talk with  a human agent,contact_human_agent,contact_human_agent,1.0,True
how can I inform of a trouble with payhments?,payment_issue,payment_issue,1.0,True
I want assistance deleting a gold account,delete_account,delete_account,1.0,True
I have to restore my profile PIN,recover_password,recover_password,1.0,True
I don't know how I can download my invoice from {{Person Name}},get_invoice,get_invoice,1.0,True
I want help using the pro profile,switch_account,switch_account,1.0,True
I want assistance checking the payment modalities,check_payment_methods,check_payment_methods,1.0,True
need to check in which cases can i request an refund,check_refund_policy,check_refund_policy,1.0,True
I don't know how I can obtain rebates,get_refund,get_refund,1.0,True
"I want to enter the new shipping address, how to do it?",set_up_shipping_address,set_up_shipping_address,1.0,True
help using the {{Account Type}} profile,switch_account,switch_account,1.0,True
is it possible to retrieve my user account password?,recover_password,recover_password,1.0,True
I don't know how I can see the early termination penalties,check_cancellation_fee,check_cancellation_fee,1.0,True
need assistancee to check your damn reimbursement policy,check_refund_policy,check_refund_policy,1.0,True
I want assistance chatting with an operator,contact_human_agent,contact_human_agent,1.0,True
cancel {{Account Type}} account,delete_account,delete_account,1.0,True
"I have to get the bill from {{Person Name}}, how to do it?",get_invoice,get_invoice,1.0,True
will ya send me my invoices from {{Person Name}},get_invoice,get_invoice,1.0,True
modifying information on {{Account Type}} account,edit_account,edit_account,1.0,True
help me create a {{Account Category}} account,create_account,create_account,1.0,True
edit ordr {{Order Number}},change_order,change_order,1.0,True
wanna use thed freemium profile can ya help me,switch_account,switch_account,1.0,True
where to buy an item,place_order,place_order,1.0,True
how do I check when my shipment is going to arrive?,delivery_period,delivery_period,1.0,True
I can't recerive the newsletter,newsletter_subscription,newsletter_subscription,1.0,True
i have to see how soon can i expect my package how to do ig,delivery_period,delivery_period,1.0,True
updating order {{Order Number}},change_order,change_order,1.0,True
how can I create a gold account for my fiance?,create_account,create_account,1.0,True
need help cancelling my subscription to ur newsletter,newsletter_subscription,newsletter_subscription,1.0,True
want assistance canceling the standard account,delete_account,delete_account,1.0,True
where do I check the payment modalities?,check_payment_methods,check_payment_methods,1.0,True
I want assistance making a complaint against your business,complaint,complaint,1.0,True
help me see in what situations can I request reimbursements,check_refund_policy,check_refund_policy,1.0,True
where to notify of issues with a registration,registration_problems,registration_problems,1.0,True
i dont know what to do to speak to customer support,contact_customer_service,contact_customer_service,1.0,True
i dont know what i need to do to locate invoice #85632,check_invoice,check_invoice,1.0,True
how do Ispeak with customer service?,contact_customer_service,contact_customer_service,1.0,True
create standard account for wife,create_account,create_account,1.0,True
would it be possible to retrieve my user account access key?,recover_password,recover_password,1.0,True
need help to place an oredr,place_order,place_order,1.0,True
new {{Account Category}} account for wife,create_account,create_account,1.0,True
I want to buy an article,place_order,place_order,1.0,True
get invoice from nine months ago,get_invoice,get_invoice,1.0,True
is it possible to change to the standard account?,switch_account,switch_account,1.0,True
help me inform of an error with online payment,payment_issue,payment_issue,1.0,True
Ido not know how I can leave a comment,review,review,1.0,True
could you help me cancel purchase {{Order Number}}?,cancel_order,cancel_order,1.0,True
information about opening {{Account Category}} accounts,create_account,create_account,1.0,True
I do not know what to do to chat with an operator,contact_human_agent,contact_human_agent,1.0,True
I want assistance checking how long refunds take,check_refund_policy,check_refund_policy,1.0,True
I need to see the available payment modalities,check_payment_methods,check_payment_methods,1.0,True
correcting purchase {{Order Number}},change_order,change_order,1.0,True
I want help to see your payment modalities,check_payment_methods,check_payment_methods,1.0,True
need help informing of rergistration errors,registration_problems,registration_problems,1.0,True
talk with a human agent,contact_human_agent,contact_human_agent,1.0,True
I cannot find the termination penalties,check_cancellation_fee,check_cancellation_fee,1.0,True
i dont know what to do to obtain a reimbursement of money,get_refund,get_refund,1.0,True
help me to get in touch with bloody customer support,contact_customer_service,contact_customer_service,1.0,True
i need assistance to set up the new delivery address,set_up_shipping_address,set_up_shipping_address,1.0,True
I don't know how I can track my rebate,track_refund,track_refund,1.0,True
I try to change several bloody items of order {{Order Number}},change_order,change_order,1.0,True
calling customer assistance,contact_customer_service,contact_customer_service,1.0,True
is it possible to order some of ur item,place_order,place_order,1.0,True
I can't talk with a person,contact_human_agent,contact_human_agent,1.0,True
there are issues setting up a secondary shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
I can't add some items to order {{Order Number}},change_order,change_order,1.0,True
I don't know what to do to remove the platinum account,delete_account,delete_account,1.0,True
where do I check the early termination penalty?,check_cancellation_fee,check_cancellation_fee,1.0,True
need to see in what situations can i ask to be refunded,check_refund_policy,check_refund_policy,1.0,True
i need a {{Account Type}} account could i openm it,create_account,create_account,1.0,True
i dont khow what i need to do to change to the {{Account Type}} account,switch_account,switch_account,1.0,True
order {{Order Number}} status,track_order,track_order,1.0,True
want assistance updating the address,change_shipping_address,change_shipping_address,1.0,True
I don't know what I need to do to order several itmes,place_order,place_order,1.0,True
help seeing order {{Order Number}} status,track_order,track_order,1.0,True
assistance to check the reimbursement status,track_refund,track_refund,1.0,True
