text,actual,predicted,confidence
is it possible to cancel order {{Order Number}}?,cancel_order,cancel_order,0.9938881068890529
wanna call cystomer assistance,contact_customer_service,contact_customer_service,0.993078081004255
I want assistance to get my invoices from {{Person Name}},get_invoice,get_invoice,0.9947026051369856
help to purcase some of your item,place_order,place_order,0.993369206722229
check in which situations can I request my money back,check_refund_policy,check_refund_policy,0.9957449738152314
need help with canceling order {{Order Number}},cancel_order,cancel_order,0.9953591596935137
where do I make a customer reclamation against your company?,complaint,complaint,0.9967496409736584
ehlp to check ur allowed payment modalities,check_payment_methods,check_payment_methods,0.9959367373432663
can you help me checking your reimbursement policy?,check_refund_policy,check_refund_policy,0.9934725865872857
where do I earn something?,place_order,place_order,0.9928994608550449
i cannot pay want help to report errors with payments,payment_issue,payment_issue,0.9915819097862665
can you help me create a different bloody platinum account?,create_account,create_account,0.9917762999181239
could I check at what time I can call customer service?,contact_customer_service,contact_customer_service,0.9942594055131401
I need assistance to unsubscribe from the company newsletter,newsletter_subscription,newsletter_subscription,0.9959879703505106
I need assistance to chat with a fucking human agent,contact_human_agent,contact_human_agent,0.9914543568240332
file reclamation against your organization,complaint,complaint,0.9941023592757676
I want to know about correcting my delivery address,change_shipping_address,change_shipping_address,0.9964858636237149
I try to notify of an error with online payments,payment_issue,payment_issue,0.9964357517194902
editting details on pro account,edit_account,edit_account,0.9952745880597056
acn ya help me to sign up to ur corporate newsletter,newsletter_subscription,newsletter_subscription,0.994959758323386
showing me estimated time of arrival of purchase {{Order Number}},track_order,track_order,0.8793935772115912
another {{Account Category}} account for father,create_account,create_account,0.9941119782618623
where can I get the invoices from {{Person Name}}?,get_invoice,get_invoice,0.9941443921703037
wanna see at what time customer service available is,contact_customer_service,contact_customer_service,0.9942223805852496
i need help to see the goddamn allowed payment methods,check_payment_methods,check_payment_methods,0.9931500981013631
can I use the bloody {{Account Type}} profile?,switch_account,switch_account,0.9936132601271241
hoe can i check the withdrawal penalties,check_cancellation_fee,check_cancellation_fee,0.9954526051079219
I don't know how I can update my address,change_shipping_address,change_shipping_address,0.994478137952553
assistance seeing how soon can I exect my delivery,delivery_period,delivery_period,0.9946814909640005
"I need to cancel a {{Account Type}} account, could you help me?",delete_account,delete_account,0.9883437333496726
I want assistance to cancel order {{Order Number}},cancel_order,cancel_order,0.9961734147326246
help to locate the bill from {{Person Name}},check_invoice,check_invoice,0.9945333216632787
i cant find anything about the cancellation fees,check_cancellation_fee,check_cancellation_fee,0.9911785579553353
check ur paymnt modalities,check_payment_methods,check_payment_methods,0.994228538669247
assistance seeing in what casew can i ask to be refunded,check_refund_policy,check_refund_policy,0.9931110276290184
i expect a compensqtion of {{Refund Amount}} dollars,track_refund,track_refund,0.9958793962573035
could you help me request a compensation of my money?,get_refund,get_refund,0.9953717682378271
I'm trying to retrieve the pas of my user profile,recover_password,recover_password,0.9953230978033615
hjow to use the gold profile?,switch_account,switch_account,0.9953423876628275
hwat do I have to do to see the early termination charges?,check_cancellation_fee,check_cancellation_fee,0.9944698024697423
what do I need to do to  submit a delivery address?,set_up_shipping_address,set_up_shipping_address,0.9949952624322106
I need to ask fot refunds of money,get_refund,get_refund,0.9960590415411911
i do not know how i can find bill #00108,check_invoice,check_invoice,0.9881027924127076
I can't talk with  a human agent,contact_human_agent,contact_human_agent,0.9934566211466246
how can I inform of a trouble with payhments?,payment_issue,payment_issue,0.9945788140144733
I want assistance deleting a gold account,delete_account,delete_account,0.9932109088221429
I have to restore my profile PIN,recover_password,recover_password,0.9953633770719071
I don't know how I can download my invoice from {{Person Name}},get_invoice,get_invoice,0.9942666011245299
I want help using the pro profile,switch_account,switch_account,0.9940213751517414
I want assistance checking the payment modalities,check_payment_methods,check_payment_methods,0.9930606654334087
need to check in which cases can i request an refund,check_refund_policy,check_refund_policy,0.9953554575452337
I don't know how I can obtain rebates,get_refund,get_refund,0.9915856383034639
"I want to enter the new shipping address, how to do it?",set_up_shipping_address,set_up_shipping_address,0.9968220304679819
help using the {{Account Type}} profile,switch_account,switch_account,0.9967299139446028
is it possible to retrieve my user account password?,recover_password,recover_password,0.995358915128736
I don't know how I can see the early termination penalties,check_cancellation_fee,check_cancellation_fee,0.9935964276059018
need assistancee to check your damn reimbursement policy,check_refund_policy,check_refund_policy,0.990346831289318
I want assistance chatting with an operator,contact_human_agent,contact_human_agent,0.9930230547531425
cancel {{Account Type}} account,delete_account,delete_account,0.9934748546813821
"I have to get the bill from {{Person Name}}, how to do it?",get_invoice,get_invoice,0.9934267777140677
will ya send me my invoices from {{Person Name}},get_invoice,get_invoice,0.987472038809929
modifying information on {{Account Type}} account,edit_account,edit_account,0.9970442774548965
help me create a {{Account Category}} account,create_account,create_account,0.9961805271096392
edit ordr {{Order Number}},change_order,change_order,0.995089436336151
wanna use thed freemium profile can ya help me,switch_account,switch_account,0.992063672552275
where to buy an item,place_order,place_order,0.9943849680626657
how do I check when my shipment is going to arrive?,delivery_period,delivery_period,0.9937120798740354
I can't recerive the newsletter,newsletter_subscription,newsletter_subscription,0.9958447124967785
i have to see how soon can i expect my package how to do ig,delivery_period,delivery_period,0.9947151081196349
